"car_value","debt_to_income_ratio","loan_length","repaid_loan_on_prev_car","payment_to_income","downpayment_amount","loan_to_value_ratio","driver_tenure","repaid","salary_range.0...20K..","salary_range.20K...40K..","salary_range.40K...60K..","salary_range.60K..."
40192,0.425188993,6,1,1.70710274800086,160.768,0.996,5.250640076,"Not_Repaid",0,1,0,0
21213,0.62672886,16,1,0.349495767747423,63.639,0.997,6.190884688,"Repaid",0,1,0,0
11364,0.717496177,8,1,0.365495472229773,11.364,0.999,5.808961947,"Not_Repaid",0,1,0,0
36434,0.635575394,17,1,0.566237215254719,145.736,0.996,6.106816508,"Repaid",0,1,0,0
24939,0.70552297,20,1,0.332682066963122,99.756,0.996,5.46928445105399,"Repaid",1,0,0,0
58668,0.70073965,6,1,2.49935229861761,58.668,0.999,6.073234666,"Not_Repaid",0,0,1,0
37018,0.634803432,18,1,0.545671951594411,111.054,0.997,3.28582538452011,"Repaid",0,0,1,0
78153,0.326648907,7,1,2.86610454461196,0,1,6.938799676,"Repaid",1,0,0,0
14206,0.718381226,9,1,0.407473460237282,14.206,0.999,3.189586591,"Not_Repaid",0,0,0,1
12719,0.724119768,12,1,0.276601457384371,0,1,6.65356854,"Not_Repaid",0,1,0,0
13483,0.467772931,16,0,0.222808218013703,0,1,4.300238762,"Not_Repaid",1,0,0,0
11762,0.718785022,18,1,0.173902047995341,0,1,3.93085599743498,"Repaid",0,0,1,0
65963,0.382551406,21,0,0.843291463967442,65.963,0.999,6.141808689,"Not_Repaid",1,0,0,0
12218,0.512564944,9,1,0.349398863472116,48.872,0.996,3.47241617795565,"Repaid",0,0,0,1
50925,0.723393513,17,0,0.791448377527764,203.7,0.996,0.084962403,"Repaid",0,0,0,1
55134,0.704171641,6,1,2.34879814604185,55.134,0.999,4.212703734,"Not_Repaid",0,0,0,1
31281,0.703558195,19,1,0.43913882316961,31.281,0.999,5.154819485,"Repaid",0,0,1,0
14061,0.67924191,13,1,0.28234079316634,42.183,0.997,3.584984792,"Repaid",0,0,1,0
10437,0.731208089,18,1,0.153694576792014,41.748,0.996,6.170436075,"Repaid",0,0,1,0
12922,0.593222438,21,0,0.165198858411341,12.922,0.999,2.303189737,"Repaid",1,0,0,0
51777,0.717533787,6,0,2.2013684966351,155.331,0.997,6.188395602,"Not_Repaid",0,1,0,0
17204,0.285883909,17,1,0.267912015883143,34.408,0.998,5.660677595,"Not_Repaid",1,0,0,0
92073,0.312711174,21,0,1.17355500311838,368.292,0.996,6.94831214,"Not_Repaid",1,0,0,0
32394,0.635042113,7,1,1.18560901612124,64.788,0.998,6.54542845,"Repaid",0,1,0,0
13027,0.714040811,7,1,0.476783622059993,26.054,0.998,5.43041547145765,"Repaid",1,0,0,0
21176,0.678414447,19,0,0.296982040446533,42.352,0.998,0.709040493,"Repaid",0,0,1,0
13398,0.571605471,18,1,0.197496158827109,40.194,0.997,3.768382697,"Repaid",1,0,0,0
11016,0.609646412,11,1,0.259968097171298,22.032,0.998,4.59546310612148,"Not_Repaid",0,1,0,0
10601,0.720170965,7,0,0.388381645018796,10.601,0.999,6.44408206,"Not_Repaid",0,1,0,0
11399,0.67590601,21,0,0.145436605284265,34.197,0.997,0.946570797,"Repaid",0,0,0,1
23191,0.295213018,18,0,0.341509143468774,92.764,0.996,6.906316642,"Not_Repaid",1,0,0,0
13809,0.656030901,6,1,0.58769700326609,27.618,0.998,6.912272451,"Not_Repaid",0,1,0,0
15794,0.525816283,17,0,0.246447462400875,0,1,4.54410372,"Not_Repaid",1,0,0,0
11088,0.724238424,17,1,0.173015668171515,0,1,6.194211775,"Repaid",0,0,0,1
10859,0.729534848,19,1,0.151986456162233,43.436,0.996,5.048024188,"Repaid",0,0,1,0
10837,0.270720308,14,0,0.202723029805596,32.511,0.997,5.17955435293481,"Not_Repaid",1,0,0,0
11458,0.699357847,8,1,0.367780978747695,34.374,0.997,3.247359096,"Not_Repaid",0,1,0,0
46193,0.721131004,17,0,0.719347811537435,92.386,0.998,0.16880021,"Repaid",0,0,1,0
59164,0.729113009,6,1,2.52300571170837,0,1,6.753343912,"Not_Repaid",0,0,1,0
21483,0.626049148,20,0,0.287730530146922,0,1,0.356431909,"Repaid",0,1,0,0
11212,0.654408629,19,1,0.157557400288229,0,1,4.112998531,"Repaid",0,1,0,0
27187,0.560983308,13,1,0.547549707212334,0,1,4.647481967,"Repaid",0,0,1,0
18917,0.626954934,6,1,0.804281589332062,56.751,0.997,6.115812531,"Not_Repaid",1,0,0,0
10787,0.709527617,15,1,0.188951850427329,32.361,0.997,2.55730348,"Repaid",0,0,0,1
94116,0.515038789,20,1,1.25927321736873,94.116,0.999,6.847342917,"Repaid",0,1,0,0
18419,0.461672383,18,1,0.271236984759232,73.676,0.996,6.924006164,"Not_Repaid",1,0,0,0
25827,0.495657125,20,0,0.345911483596544,0,1,5.14396633915638,"Not_Repaid",1,0,0,0
44590,0.692580847,12,0,0.969703513229742,0,1,0.306742406,"Repaid",0,1,0,0
11600,0.701481943,6,0,0.493189535140451,34.8,0.997,6.189629394,"Not_Repaid",0,1,0,0
23886,0.429911156,18,0,0.352449980426788,47.772,0.998,5.641051097,"Not_Repaid",1,0,0,0
22458,0.466313216,18,0,0.332043206417223,0,1,3.472759484,"Not_Repaid",1,0,0,0
11082,0.729622654,18,0,0.163848197235536,0,1,1.189322957,"Repaid",0,1,0,0
83853,0.525361506,21,0,1.06878354866775,335.412,0.996,5.02740282,"Repaid",0,1,0,0
79153,0.498558738,21,0,1.008877729213,316.612,0.996,5.620036699,"Not_Repaid",1,0,0,0
32910,0.658975767,17,1,0.511982666180192,98.73,0.997,5.553566797,"Repaid",0,0,1,0
30717,0.696511855,21,0,0.391516394934315,122.868,0.996,0.523155464,"Repaid",0,0,0,1
13311,0.727601821,6,0,0.567637905289537,0,1,6.892730529,"Not_Repaid",0,1,0,0
12178,0.726225173,15,1,0.213531437292782,24.356,0.998,6.886645567,"Repaid",1,0,0,0
16694,0.716906723,21,1,0.212780372335627,66.776,0.996,5.691799466,"Repaid",0,0,0,1
15519,0.719963566,8,0,0.499130960360248,15.519,0.999,4.878338066,"Not_Repaid",0,1,0,0
11907,0.698901746,16,1,0.196567861339262,11.907,0.999,4.455036314,"Repaid",0,0,1,0
12444,0.373715656,18,1,0.183801483435536,12.444,0.999,4.536519949,"Not_Repaid",1,0,0,0
11209,0.610473738,19,1,0.157515242582122,0,1,4.390974789,"Repaid",1,0,0,0
23154,0.65507389,18,1,0.341991284753005,23.154,0.999,6.86297344,"Repaid",0,0,1,0
40382,0.690015361,20,0,0.53922994300553,121.146,0.997,0.437705458,"Repaid",0,1,0,0
20657,0.332245555,17,0,0.321684405492798,41.314,0.998,6.550352982,"Not_Repaid",1,0,0,0
28613,0.728181606,19,0,0.402086148273911,0,1,0.379868942,"Repaid",0,0,1,0
12185,0.594621429,6,1,0.518581214048614,24.37,0.998,6.986118209,"Not_Repaid",0,1,0,0
29698,0.719444583,15,0,0.520730548917806,59.396,0.998,0.127119482,"Repaid",0,0,0,1
25002,0.449065629,18,0,0.369286779882294,25.002,0.999,6.66556336,"Not_Repaid",1,0,0,0
12260,0.720689704,18,1,0.181265015169434,0,1,3.76667537132348,"Repaid",0,0,1,0
11916,0.62391066,6,1,0.506624698339105,35.748,0.997,5.674316576,"Not_Repaid",0,1,0,0
37962,0.720998649,15,0,0.666300110657024,37.962,0.999,0.286305403,"Repaid",0,0,1,0
23367,0.430172387,6,1,0.992482830228307,93.468,0.996,5.260922154,"Not_Repaid",0,1,0,0
29225,0.68756403,17,1,0.456022989025299,0,1,6.26466004,"Repaid",0,1,0,0
82690,0.535284504,21,1,1.05607643046465,165.38,0.998,3.56465353,"Repaid",0,0,1,0
14495,0.717806914,14,1,0.271423607020938,28.99,0.998,6.63937498,"Repaid",1,0,0,0
11774,0.671347017,21,0,0.15022112383691,35.322,0.997,1.106472476,"Repaid",0,0,0,1
25685,0.72452364,6,1,1.09422280953831,25.685,0.999,5.32110189,"Not_Repaid",0,0,1,0
15765,0.725796533,19,0,0.221095668097827,31.53,0.998,0.634033985,"Repaid",0,0,1,0
17020,0.325169489,15,0,0.299030073838196,0,1,5.880893144,"Not_Repaid",1,0,0,0
63953,0.530809799,20,1,0.854835364394968,127.906,0.998,6.189239437,"Repaid",0,1,0,0
11307,0.458830722,13,1,0.226813549170267,45.228,0.996,4.6038354,"Repaid",1,0,0,0
15413,0.273155311,14,0,0.288613456710157,30.826,0.998,5.292357194,"Not_Repaid",1,0,0,0
17712,0.5699123,21,0,0.225982380278524,53.136,0.997,6.006176292,"Repaid",1,0,0,0
26392,0.481360646,20,0,0.353478757698532,0,1,4.271640577,"Not_Repaid",1,0,0,0
32024,0.368059222,20,0,0.428052596584749,64.048,0.998,5.89302670755743,"Not_Repaid",1,0,0,0
16963,0.34911414,17,0,0.263894316816001,50.889,0.997,6.430258876,"Not_Repaid",1,0,0,0
73858,0.615411538,21,1,0.941388087933674,295.432,0.996,6.276198985,"Repaid",0,1,0,0
81992,0.529864135,8,1,2.629154492404,327.968,0.996,0.409872181,"Repaid",1,0,0,0
42065,0.296373931,19,0,0.58993905984999,84.13,0.998,6.04463447,"Not_Repaid",1,0,0,0
23177,0.724954264,21,1,0.295708763985736,69.531,0.997,6.527641604,"Repaid",0,1,0,0
12845,0.726553641,15,1,0.225678102141694,0,1,4.866905652,"Not_Repaid",0,0,1,0
11864,0.596137136,6,1,0.503907917055191,47.456,0.996,6.433231415,"Not_Repaid",1,0,0,0
26666,0.708664011,6,0,1.13487785423228,53.332,0.998,5.83041205310244,"Not_Repaid",0,0,1,0
12533,0.273331724,18,1,0.184930737866907,25.066,0.998,6.287157649,"Not_Repaid",1,0,0,0
17678,0.665525769,6,1,0.750849979577011,70.712,0.996,4.928940478,"Not_Repaid",0,1,0,0
21167,0.420213788,17,0,0.32995674833498,21.167,0.999,6.378794851,"Not_Repaid",1,0,0,0
20777,0.674352338,16,1,0.341969087019804,83.108,0.996,6.427747151,"Repaid",0,0,1,0
21045,0.614051751,16,1,0.346727875936667,63.135,0.997,6.200681222,"Repaid",0,1,0,0
34186,0.725547224,21,1,0.436606951890972,68.372,0.998,6.659258623,"Not_Repaid",0,1,0,0
14989,0.368119013,6,1,0.636638213818295,59.956,0.996,6.429249742,"Not_Repaid",0,1,0,0
16994,0.716831954,21,1,0.216821622089727,50.982,0.997,4.371506334,"Repaid",0,0,0,1
16174,0.709652759,15,1,0.283598083985339,32.348,0.998,6.693494613,"Repaid",1,0,0,0
24263,0.71023542,19,1,0.339934601996407,72.789,0.997,6.549503882,"Repaid",1,0,0,0
10242,0.283822971,10,1,0.265532066480414,0,1,3.469439791,"Not_Repaid",1,0,0,0
27692,0.708938024,19,1,0.388754588766754,27.692,0.999,6.804368503,"Repaid",0,1,0,0
62318,0.454549413,20,1,0.833815593097713,62.318,0.999,4.261083708,"Repaid",0,1,0,0
16859,0.713151604,6,1,0.718220842748931,16.859,0.999,5.823756737,"Not_Repaid",0,0,0,1
33237,0.719058088,13,1,0.668058697148604,66.474,0.998,0.912307296,"Repaid",0,1,0,0
65375,0.439753942,6,1,2.77671780828414,261.5,0.996,6.805424464,"Not_Repaid",1,0,0,0
39850,0.706763068,6,1,1.69597549280568,79.7,0.998,6.51411602310584,"Not_Repaid",1,0,0,0
106014,0.447816629,19,1,1.48678948035034,212.028,0.998,6.808132805,"Repaid",1,0,0,0
17726,0.665163372,11,1,0.417899152243035,53.178,0.997,4.027951641,"Repaid",0,0,1,0
38641,0.686769471,16,1,0.638547233721537,0,1,6.930485978,"Repaid",0,1,0,0
80990,0.374286854,20,0,1.08147771492293,242.97,0.997,6.201332214,"Not_Repaid",1,0,0,0
49185,0.30072925,19,0,0.688410889247576,196.74,0.996,6.922275987,"Not_Repaid",1,0,0,0
20495,0.68086968,20,1,0.27339985414047,81.98,0.996,6.033931188,"Repaid",0,0,1,0
44202,0.449342348,7,1,1.61615664685546,132.606,0.997,1.021615931,"Not_Repaid",0,0,1,0
14644,0.708998348,21,0,0.187026040001503,29.288,0.998,2.65427329891987,"Repaid",0,0,1,0
10948,0.619623149,21,0,0.139822527037453,21.896,0.998,4.888895879,"Repaid",0,1,0,0
18566,0.69427703,6,1,0.78935835426014,55.698,0.997,5.794547668,"Not_Repaid",0,1,0,0
12269,0.686522141,18,0,0.180853886598731,36.807,0.997,1.05134816,"Repaid",0,0,0,1
40894,0.336863653,20,1,0.547162214193939,40.894,0.999,6.858287783,"Not_Repaid",1,0,0,0
20349,0.715423152,10,1,0.527036585509581,20.349,0.999,5.803984295,"Not_Repaid",1,0,0,0
17171,0.640269689,21,0,0.219299653978818,34.342,0.998,0.938046712,"Repaid",0,0,1,0
16043,0.731491834,6,1,0.684142056536702,0,1,4.57989843,"Not_Repaid",0,0,0,1
25725,0.650675661,13,1,0.517068627858948,51.45,0.998,6.390317476,"Repaid",0,1,0,0
12175,0.719362698,20,1,0.162575517708195,36.525,0.997,4.06613787,"Repaid",0,0,1,0
28332,0.710270205,17,0,0.440320381583046,113.328,0.996,0.241245971,"Repaid",0,0,1,0
40440,0.717750085,17,1,0.631020348201303,0,1,4.0515977459769,"Repaid",1,0,0,0
13935,0.414243211,16,0,0.230277573093596,0,1,4.222338267,"Not_Repaid",1,0,0,0
26903,0.713755989,9,0,0.770891543645721,53.806,0.998,0.129667082,"Repaid",0,1,0,0
18361,0.641722617,17,0,0.286216084290574,18.361,0.999,2.54407726169492,"Repaid",1,0,0,0
11258,0.705948896,21,0,0.143781696144286,22.516,0.998,3.652379509,"Repaid",0,0,0,1
15870,0.310949022,16,0,0.262253683889154,0,1,2.422107581,"Not_Repaid",1,0,0,0
10341,0.714982757,10,1,0.267294424738873,31.023,0.997,5.797922167,"Repaid",0,0,0,1
10305,0.725044101,14,1,0.193157840349925,10.305,0.999,4.405362399,"Repaid",0,0,0,1
64741,0.713948598,17,0,1.00616906056995,258.964,0.996,0.197624693,"Repaid",0,0,1,0
51482,0.372784056,19,0,0.722007433238968,102.964,0.998,6.93262376,"Not_Repaid",1,0,0,0
13416,0.268879938,15,1,0.23571019216294,0,1,6.175548084,"Not_Repaid",1,0,0,0
29605,0.730302392,22,1,0.361361047872875,118.42,0.996,5.821416462,"Repaid",0,1,0,0
46868,0.490120844,6,1,1.99065713558182,187.472,0.996,6.735246527,"Not_Repaid",0,0,1,0
43337,0.346855555,19,1,0.60838717367416,43.337,0.999,6.629711609,"Not_Repaid",1,0,0,0
12285,0.718708769,6,1,0.52231322751728,36.855,0.997,3.307047942,"Not_Repaid",0,0,1,0
17629,0.726638483,6,1,0.751775872011813,0,1,6.895305921,"Not_Repaid",0,0,0,1
12569,0.533010504,16,1,0.207704256635336,0,1,3.48908581,"Not_Repaid",1,0,0,0
11624,0.515086116,14,0,0.218099393544688,0,1,4.909024542,"Not_Repaid",1,0,0,0
10234,0.514106565,21,1,0.130965597774037,0,1,6.380383039,"Repaid",1,0,0,0
25769,0.441235802,19,0,0.361034280956411,77.307,0.997,5.128627192,"Not_Repaid",1,0,0,0
19895,0.623414497,6,1,0.84586256910511,59.685,0.997,6.271313066,"Not_Repaid",1,0,0,0
26312,0.389395393,19,1,0.368272182939559,105.248,0.996,6.3018901591955,"Not_Repaid",1,0,0,0
10446,0.720819836,17,1,0.162508992127569,31.338,0.997,4.750670654,"Repaid",0,0,0,1
42514,0.644475013,18,1,0.627944090869364,42.514,0.999,5.456225171,"Repaid",0,1,0,0
16023,0.6951947,6,1,0.680556014411271,64.092,0.996,3.582109891,"Not_Repaid",0,1,0,0
11130,0.342471448,13,0,0.224159643994309,0,1,5.280669432,"Not_Repaid",1,0,0,0
22760,0.556235871,20,1,0.304833908957964,0,1,4.947457533639,"Not_Repaid",1,0,0,0
57546,0.443556519,20,1,0.770736912341608,0,1,5.670787686,"Not_Repaid",1,0,0,0
37234,0.601537802,20,1,0.498191369963738,37.234,0.999,5.844379974,"Repaid",0,0,1,0
17991,0.701988126,21,0,0.229311829321329,71.964,0.996,0.490936404,"Repaid",0,0,0,1
25874,0.65484368,6,1,1.09896438350354,103.496,0.996,4.35899321,"Not_Repaid",0,1,0,0
23648,0.671069841,7,1,0.864641246659381,70.944,0.997,1.090537879,"Not_Repaid",0,0,1,0
69941,0.660301586,6,1,2.97065269949065,279.764,0.996,3.758934924,"Not_Repaid",0,0,0,1
22830,0.722032125,18,0,0.336530624423265,68.49,0.997,1.064645717,"Repaid",0,0,0,1
53230,0.730502887,13,0,1.06884292868532,159.69,0.997,0.486808686,"Repaid",0,1,0,0
23541,0.650308039,19,0,0.330811519816731,0,1,5.762626754,"Not_Repaid",1,0,0,0
13253,0.457489155,17,0,0.206798038444903,0,1,4.917498253,"Not_Repaid",1,0,0,0
52089,0.399068977,14,1,0.976360868121033,52.089,0.999,6.549494033,"Repaid",0,1,0,0
17077,0.72477739,7,1,0.625638463539852,17.077,0.999,6.568674171,"Not_Repaid",0,1,0,0
12163,0.717350756,19,1,0.170237707551454,48.652,0.996,3.664409355,"Repaid",0,0,1,0
16925,0.648402127,15,1,0.29617154310885,67.7,0.996,1.387938327,"Repaid",0,1,0,0
65887,0.703710094,7,1,2.41385731962583,65.887,0.999,6.383399074,"Not_Repaid",0,0,1,0
31040,0.606568058,13,1,0.623274178215148,93.12,0.997,5.33218889,"Not_Repaid",1,0,0,0
83871,0.705219266,6,0,3.56946450582448,167.742,0.998,6.38215388,"Not_Repaid",0,1,0,0
77396,0.553893238,20,1,1.03555941531164,77.396,0.999,6.475841304,"Repaid",0,1,0,0
66356,0.48115841,20,0,0.88695534908124,132.712,0.998,6.587488844,"Not_Repaid",1,0,0,0
22038,0.268045382,17,0,0.342502490799349,88.152,0.996,6.076596209,"Not_Repaid",1,0,0,0
10730,0.687908903,21,0,0.137175650112497,10.73,0.999,3.778875369,"Repaid",0,0,1,0
92187,0.594328155,21,1,1.17736749177947,184.374,0.998,6.672177001,"Repaid",0,1,0,0
15036,0.292476421,17,0,0.234150492374968,30.072,0.998,5.070780705,"Not_Repaid",1,0,0,0
68559,0.573768897,16,0,1.12954699198584,205.677,0.997,0.261632319,"Repaid",0,1,0,0
10684,0.448412695,16,0,0.176554401932686,0,1,1.120139631,"Not_Repaid",1,0,0,0
12601,0.649333808,12,1,0.272939157531445,50.404,0.996,6.530909741,"Repaid",0,1,0,0
11914,0.293506821,14,0,0.223540620672007,0,1,5.362184434,"Not_Repaid",1,0,0,0
51174,0.718796991,20,0,0.683337950160096,153.522,0.997,0.197038797,"Repaid",0,0,0,1
47243,0.356900298,20,0,0.630213676953316,188.972,0.996,4.394968043,"Not_Repaid",1,0,0,0
77635,0.716658541,20,0,1.03563784709419,310.54,0.996,0.281988717,"Repaid",0,0,1,0
11227,0.61463296,21,0,0.143673125484572,0,1,3.336412142,"Repaid",1,0,0,0
10781,0.281607483,14,0,0.202080026861964,10.781,0.999,2.354276286,"Not_Repaid",1,0,0,0
18867,0.59262829,21,0,0.24047725439417,75.468,0.996,2.057205041,"Repaid",0,1,0,0
26174,0.73116213,8,0,0.842665834625728,0,1,6.893314075,"Not_Repaid",0,1,0,0
46903,0.716636547,18,0,0.692077427445268,93.806,0.998,4.63876954464645,"Repaid",1,0,0,0
33175,0.658558029,17,0,0.517140602164359,33.175,0.999,4.63270427752584,"Repaid",0,1,0,0
22761,0.71312327,11,1,0.537139965478933,45.522,0.998,1.558365534,"Repaid",1,0,0,0
32187,0.710254034,6,1,1.36984600218159,64.374,0.998,4.311116147,"Not_Repaid",0,0,1,0
12422,0.544734694,21,0,0.158806703233685,12.422,0.999,2.6927539,"Repaid",0,1,0,0
39520,0.621513695,16,0,0.650460524571529,158.08,0.996,2.63379266658723,"Repaid",0,0,1,0
13306,0.703152417,10,0,0.3446237558008,13.306,0.999,6.463124274,"Not_Repaid",1,0,0,0
82490,0.712872395,6,0,3.51772600160273,0,1,0.148287352,"Repaid",1,0,0,0
25794,0.695166435,20,0,0.344433092711719,77.382,0.997,2.76411496931686,"Repaid",0,0,1,0
29156,0.726572579,18,0,0.430642562764905,29.156,0.999,0.664448088,"Repaid",0,0,1,0
27358,0.664145266,20,1,0.365683953827304,54.716,0.998,6.44433697,"Not_Repaid",1,0,0,0
26795,0.718995345,18,0,0.395769909085116,26.795,0.999,1.318797081,"Repaid",0,1,0,0
15827,0.697517337,7,1,0.578682214600729,47.481,0.997,2.728749973,"Not_Repaid",0,1,0,0
19615,0.707066639,18,1,0.290009239196448,0,1,5.967881608,"Repaid",0,0,1,0
11796,0.684056252,9,1,0.338008275985761,23.592,0.998,4.18616178237978,"Repaid",0,0,0,1
17178,0.657271579,7,1,0.628708763318229,34.356,0.998,6.977517082,"Not_Repaid",1,0,0,0
11325,0.718726301,6,1,0.481497541850484,33.975,0.997,5.198169927,"Not_Repaid",0,0,1,0
22725,0.264139038,13,0,0.455853710523952,90.9,0.996,6.74286079,"Not_Repaid",1,0,0,0
15151,0.298862645,16,0,0.250121749151857,15.151,0.999,6.403427495,"Not_Repaid",1,0,0,0
68189,0.728161388,9,1,1.9578361819598,0,1,5.058014595,"Not_Repaid",0,0,1,0
85831,0.511844785,17,1,1.33661684696966,171.662,0.998,6.958212778,"Repaid",1,0,0,0
48181,0.302128985,20,0,0.642726439245766,192.724,0.996,6.793185707,"Not_Repaid",1,0,0,0
11961,0.729066898,7,1,0.43864568804913,0,1,5.945455686,"Not_Repaid",0,1,0,0
13540,0.729407727,6,1,0.576826040145947,13.54,0.999,6.077695606,"Not_Repaid",0,0,1,0
35813,0.704596903,6,1,1.52416487638268,71.626,0.998,5.829173674,"Not_Repaid",0,1,0,0
14781,0.727957875,6,0,0.629694660221362,14.781,0.999,6.2881479442436,"Not_Repaid",0,1,0,0
41667,0.645564537,18,1,0.613585506485852,166.668,0.996,6.143774688,"Repaid",0,1,0,0
43241,0.50981229,6,1,1.83660504394669,172.964,0.996,6.611308838,"Not_Repaid",0,1,0,0
51647,0.717210887,19,1,0.725773015758665,0,1,6.514507869,"Not_Repaid",0,1,0,0
80713,0.678819298,6,1,3.43506323590527,161.426,0.998,6.74566362,"Not_Repaid",0,0,0,1
18989,0.729079223,10,1,0.491320448503787,37.978,0.998,0.393056452,"Repaid",0,0,1,0
17543,0.346815505,18,0,0.259115189963806,17.543,0.999,4.919545248,"Not_Repaid",1,0,0,0
22770,0.534302762,6,0,0.967126034334684,91.08,0.996,6.53582232,"Not_Repaid",1,0,0,0
18694,0.624001048,18,0,0.275286616704983,74.776,0.996,2.856495094,"Repaid",0,0,0,1
35947,0.646645716,12,1,0.780961521818333,35.947,0.999,6.905992604,"Repaid",0,1,0,0
20774,0.629394949,8,1,0.666807649895673,62.322,0.997,1.920907375,"Not_Repaid",0,1,0,0
12432,0.569722613,14,1,0.232793258536344,24.864,0.998,1.507550114,"Repaid",0,1,0,0
10575,0.269106981,11,0,0.250060999594185,0,1,4.063223906,"Not_Repaid",1,0,0,0
17514,0.28746112,16,0,0.288552721271313,52.542,0.997,6.412212335,"Not_Repaid",1,0,0,0
16337,0.285032715,17,0,0.254665441373297,16.337,0.999,6.095154452,"Not_Repaid",1,0,0,0
22948,0.718796823,6,1,0.977622154303486,22.948,0.999,6.95435392,"Not_Repaid",0,1,0,0
42713,0.468243133,20,0,0.569784238589992,170.852,0.996,6.395056999,"Not_Repaid",1,0,0,0
15971,0.268388806,17,0,0.248212509327362,63.884,0.996,6.286773721,"Not_Repaid",1,0,0,0
20412,0.292587257,16,0,0.336636165794223,40.824,0.998,6.801311763,"Not_Repaid",1,0,0,0
13183,0.506988035,19,1,0.184513993147317,52.732,0.996,2.528473733,"Repaid",0,0,1,0
10238,0.718513699,6,1,0.43615546521523,10.238,0.999,5.50074835,"Not_Repaid",0,0,1,0
62491,0.532880119,20,0,0.834456400583394,187.473,0.997,6.47472334847171,"Not_Repaid",1,0,0,0
14988,0.709423065,21,0,0.191419440558764,29.976,0.998,2.388367846,"Repaid",0,0,1,0
44572,0.672041969,6,1,1.89503827243795,133.716,0.997,5.750939439,"Not_Repaid",0,1,0,0
31464,0.427278717,19,0,0.440823571578739,94.392,0.997,6.780598853,"Not_Repaid",1,0,0,0
23162,0.473348385,7,1,0.846871640524551,69.486,0.997,6.049774165,"Not_Repaid",0,1,0,0
25540,0.342620431,19,0,0.357466994233671,102.16,0.996,6.740473608,"Not_Repaid",1,0,0,0
14236,0.391853692,6,1,0.604655521510257,56.944,0.996,5.93198373318897,"Not_Repaid",1,0,0,0
46031,0.655210399,20,1,0.615895336273321,46.031,0.999,6.489378272,"Repaid",0,1,0,0
70471,0.573551127,6,0,2.99316375782167,281.884,0.996,6.365629043,"Not_Repaid",0,0,1,0
19646,0.688836364,6,1,0.835276000635285,58.938,0.997,6.57902727,"Not_Repaid",0,0,1,0
15269,0.473726606,17,0,0.237540666359932,45.807,0.997,1.612106569,"Repaid",0,1,0,0
15928,0.566360961,6,1,0.677200251354923,47.784,0.997,5.546276117,"Not_Repaid",0,1,0,0
14612,0.665588287,6,0,0.620625630816794,58.448,0.996,6.598075136,"Not_Repaid",0,1,0,0
47465,0.275580816,18,0,0.698966473836633,189.86,0.996,6.748592223,"Not_Repaid",1,0,0,0
32714,0.291989716,19,0,0.458796301056284,65.428,0.998,4.417422742,"Not_Repaid",1,0,0,0
36508,0.62755968,14,1,0.684309212566236,36.508,0.999,6.774676828,"Repaid",0,1,0,0
74701,0.623233574,21,1,0.955956724576735,0,1,6.738945177,"Repaid",0,1,0,0
33201,0.541555331,20,0,0.444229781225925,33.201,0.999,2.766829035,"Not_Repaid",1,0,0,0
102721,0.564144771,21,1,1.31190261233232,205.442,0.998,6.775720223,"Repaid",0,1,0,0
34034,0.410041663,20,1,0.45400783780516,136.136,0.996,6.685386802,"Not_Repaid",1,0,0,0
11191,0.726725676,11,1,0.264097946209513,22.382,0.998,6.782878471,"Repaid",0,1,0,0
30916,0.721588441,16,0,0.510379776699809,30.916,0.999,0.2687455,"Repaid",0,0,1,0
38598,0.72374184,21,0,0.492460925586635,115.794,0.997,0.304917092,"Repaid",0,0,0,1
11862,0.71185928,18,1,0.175029794349098,23.724,0.998,2.9205106462667,"Repaid",0,0,0,1
42433,0.693703359,21,1,0.541933621645984,84.866,0.998,5.808820989,"Repaid",0,0,1,0
42484,0.515399547,19,0,0.595815310083608,84.968,0.998,6.937745825,"Not_Repaid",1,0,0,0
76064,0.450009967,21,0,0.969505585320303,304.256,0.996,6.649044615,"Not_Repaid",1,0,0,0
